,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,url,stage
367,828770345708580865,,,2017-02-07 01:00:22 +0000,Iphone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13,10,Alfie,6385,27096,https://t.co/AqPTHYUBFz,
368,828708714936930305,,,2017-02-06 20:55:28 +0000,Iphone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10,10,Fiona,12212,38827,https://t.co/vst2SEVJO3,
369,828650029636317184,,,2017-02-06 17:02:17 +0000,Iphone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14,10,one,1465,10070,https://t.co/bZ4axuH6OK,
370,828409743546925057,,,2017-02-06 01:07:28 +0000,Iphone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12,10,Mutt,1251,6669,https://t.co/ZH5CvRlCxt,
371,828408677031882754,,,2017-02-06 01:03:14 +0000,Iphone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12,10,Bear,1396,8113,https://t.co/7WFLKli2T3,
372,828381636999917570,,,2017-02-05 23:15:47 +0000,Iphone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14,10,Doobert,2418,13393,https://t.co/iCk7zstRA9,
373,828376505180889089,,,2017-02-05 22:55:23 +0000,Iphone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13,10,Beebop,1154,7829,https://t.co/HKBVZqXFNR,
374,828372645993398273,,,2017-02-05 22:40:03 +0000,Iphone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12,10,Alexander,3198,13285,https://t.co/JcTuUcyYNS,
375,828361771580813312,,,2017-02-05 21:56:51 +0000,Web Client,Beebop and Doobert should start a band 12/10 would listen,12,10,None,184,2325,listen,
376,828046555563323392,,,2017-02-05 01:04:17 +0000,Iphone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13,10,Sailer,3113,12468,https://t.co/O37z4jaMG9,
377,828011680017821696,,,2017-02-04 22:45:42 +0000,Iphone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11,10,Brutus,2338,10995,https://t.co/rkhCFfDtxB,
378,827933404142436356,,,2017-02-04 17:34:40 +0000,Iphone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12,10,Kona,5689,21368,https://t.co/j8D3PQJvpJ,pupper
379,827653905312006145,,,2017-02-03 23:04:02 +0000,Iphone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,3272,16367,https://t.co/eAA8lratd3,
380,827600520311402496,,,2017-02-03 19:31:54 +0000,Iphone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10,Tucker,1032,7858,https://t.co/vrppizPGdb,
381,827324948884643840,,,2017-02-03 01:16:53 +0000,Iphone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10,Ralphie,3337,16840,https://t.co/UU3KqQF5n5,
383,827199976799354881,,,2017-02-02 17:00:17 +0000,Iphone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10,Charlie,2443,11225,https://t.co/UkyQibIBzZ,
384,826958653328592898,,,2017-02-02 01:01:21 +0000,Iphone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10,Loki,5449,22894,https://t.co/QV5nx6otZR,
385,826848821049180160,,,2017-02-01 17:44:55 +0000,Iphone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13,10,Cupid,11136,38726,https://t.co/WS0Gha8vRh,doggo 
387,826598799820865537,8.265983652700078e+17,4196983835.0,2017-02-01 01:11:25 +0000,Iphone,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating",7,10,None,277,5427,rating,
388,826598365270007810,,,2017-02-01 01:09:42 +0000,Iphone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10,Pawnd,2556,10701,https://t.co/YprN62Z74I,
389,826476773533745153,,,2017-01-31 17:06:32 +0000,Iphone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12,10,Pilot,4570,19560,https://t.co/YIV8sw8xkh,doggo 
390,826240494070030336,,,2017-01-31 01:27:39 +0000,Iphone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10,None,2815,14098,https://t.co/srXL2s868C,
391,826204788643753985,,,2017-01-30 23:05:46 +0000,Iphone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13,10,None,1016,5181,https://t.co/KvaM8j3jhX,doggo 
392,826115272272650244,,,2017-01-30 17:10:04 +0000,Iphone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13,10,Ike,3416,16651,https://t.co/6gHoGah9nm,
393,825876512159186944,,,2017-01-30 01:21:19 +0000,Iphone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11,10,Mo,2038,11124,https://t.co/feNwTq12S5,
394,825829644528148480,,,2017-01-29 22:15:05 +0000,Iphone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10,Toby,2713,13548,https://t.co/YimNdkZrhM,
395,825535076884762624,,,2017-01-29 02:44:34 +0000,Iphone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,None,18747,55333,https://t.co/6ao80wIpV1,puppo
396,825147591692263424,,,2017-01-28 01:04:51 +0000,Iphone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Sweet,4987,19462,https://t.co/AyBEmx56MD,
398,825026590719483904,,,2017-01-27 17:04:02 +0000,Iphone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,Pablo,1400,6751,https://t.co/IhW0JKf7kc,puppo
400,824775126675836928,,,2017-01-27 00:24:48 +0000,Iphone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Scooter,3843,15915,https://t.co/F0VWg2GztI,
401,824663926340194305,,,2017-01-26 17:02:56 +0000,Iphone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Wilson,1894,10709,https://t.co/A5Mx4h1FSM,
402,824325613288833024,,,2017-01-25 18:38:36 +0000,Iphone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10,None,11326,12530,https://t.co/wBmc7OaGvS,pupper
403,824297048279236611,,,2017-01-25 16:45:05 +0000,Iphone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11,10,Nala,4221,16018,https://t.co/EmJbG0skLt,
404,824025158776213504,,,2017-01-24 22:44:42 +0000,Iphone,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",14,10,None,645,5078,https://t.co/50qq2DItPW,
405,823939628516474880,,,2017-01-24 17:04:50 +0000,Iphone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Cash,2959,11326,https://t.co/m0hrATIEyw,
407,823699002998870016,,,2017-01-24 01:08:40 +0000,Iphone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Winston,2644,13385,https://t.co/yCydYURYEL,
408,823581115634085888,,,2017-01-23 17:20:14 +0000,Iphone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11,10,Crawford,2888,13874,https://t.co/6F5Rrp472U,
409,823333489516937216,8.233263893362442e+17,1582853809.0,2017-01-23 00:56:15 +0000,Iphone,@HistoryInPics 13/10,13,10,None,28,741,13/10,
410,823322678127919110,,,2017-01-23 00:13:17 +0000,Iphone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11,10,Wyatt,4386,16749,https://t.co/stkJ377KK7,
412,822975315408461824,,,2017-01-22 01:12:59 +0000,Iphone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12,10,Albus,3758,18398,https://t.co/yUM8jYStuG,
413,822872901745569793,,,2017-01-21 18:26:02 +0000,Iphone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,None,47936,140941,https://t.co/nTz3FtorBc,puppo
414,822859134160621569,,,2017-01-21 17:31:20 +0000,Iphone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Hobbes,2493,14074,https://t.co/SSQE06XClS,
416,822610361945911296,,,2017-01-21 01:02:48 +0000,Iphone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,None,3239,15727,https://t.co/mcagPeENIh,
417,822489057087389700,,,2017-01-20 17:00:46 +0000,Iphone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,7014,19338,https://t.co/liJGwMp17E,
418,822462944365645825,,,2017-01-20 15:17:01 +0000,Iphone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10,Gabe,16040,30356,https://t.co/M3hZGadUuO,pupper
419,822244816520155136,,,2017-01-20 00:50:15 +0000,Iphone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,None,10766,37318,https://t.co/rLi83ZyCL5,
421,821886076407029760,,,2017-01-19 01:04:45 +0000,Iphone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Jimison,2562,12108,https://t.co/djMep7mGkV,
423,821765923262631936,,,2017-01-18 17:07:18 +0000,Iphone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,10,Duchess,1819,8981,https://t.co/maDNMETA52,doggo 
424,821522889702862852,,,2017-01-18 01:01:34 +0000,Iphone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Harlso,1935,8556,https://t.co/IzcaR3Nqyn,
426,821407182352777218,,,2017-01-17 17:21:47 +0000,Iphone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,10,Sundance,4766,12556,https://t.co/Xn5AQtiqzG,doggo 
427,821153421864615936,8.21152592717697e+17,113211856.0,2017-01-17 00:33:26 +0000,Iphone,@imgur for a polar bear tho I'd say 13/10 is appropriate,13,10,None,10,271,appropriate,
428,821149554670182400,,,2017-01-17 00:18:04 +0000,Iphone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Luca,2203,9309,https://t.co/r8DxA8DYJ2,
429,821107785811234820,,,2017-01-16 21:32:06 +0000,Iphone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,10,None,2330,10225,https://t.co/8SiwKDlRcl,doggo 
430,821044531881721856,,,2017-01-16 17:20:45 +0000,Iphone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Flash,2507,13510,https://t.co/bryVdNaRcu,
432,820749716845686786,,,2017-01-15 21:49:15 +0000,Iphone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Sunny,10854,33656,https://t.co/EMq8Ud6Ze1,
433,820690176645140481,,,2017-01-15 17:52:40 +0000,Iphone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,12,10,None,3534,13022,https://t.co/NIYC820tmd,
436,820314633777061888,,,2017-01-14 17:00:24 +0000,Iphone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,10,None,620,3561,https://t.co/ZNIkkHgtYE,
437,820078625395449857,,,2017-01-14 01:22:35 +0000,Iphone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,12,10,None,6883,21153,https://t.co/wJZlpGFEbD,
439,819952236453363712,,,2017-01-13 17:00:21 +0000,Iphone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,10,Oliver,1301,5678,https://t.co/6lJz0DKZIb,puppo
440,819924195358416896,,,2017-01-13 15:08:56 +0000,Iphone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11,10,None,5307,13733,https://t.co/XdRNXNYD4E,doggo 
441,819711362133872643,,,2017-01-13 01:03:12 +0000,Iphone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11,10,Howie,3437,14368,https://t.co/m5fYxrO3IU,
442,819588359383371776,,,2017-01-12 16:54:26 +0000,Iphone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,10,Jazzy,2156,10209,https://t.co/52cItP0vIO,
443,819347104292290561,,,2017-01-12 00:55:47 +0000,Iphone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,10,Anna,1324,7709,https://t.co/8rUL99bX4W,
444,819238181065359361,,,2017-01-11 17:42:57 +0000,Web Client,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",10,10,None,443,2436,"
https://t.co/MefMAZX2uv",pupper
445,819227688460238848,,,2017-01-11 17:01:16 +0000,Iphone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,10,Finn,7333,24660,https://t.co/ii5eNX5LJT,
448,819006400881917954,,,2017-01-11 02:21:57 +0000,Iphone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14,10,Sunny,20729,48216,https://t.co/YOC1fHFCSb,
449,819004803107983360,,,2017-01-11 02:15:36 +0000,Iphone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Bo,40217,92272,https://t.co/AdPKrI8BZ1,
451,818627210458333184,,,2017-01-10 01:15:10 +0000,Iphone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,10,Wafer,8160,23708,https://t.co/I7bkhxBxUG,
452,818614493328580609,,,2017-01-10 00:24:38 +0000,Iphone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,10,Bear,2835,10544,https://t.co/FOF0hBDxP8,
454,818536468981415936,,,2017-01-09 19:14:36 +0000,Iphone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11,10,Tom,2719,11659,https://t.co/6fSVcn9HAU,
456,818259473185828864,,,2017-01-09 00:53:55 +0000,Iphone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12,10,Florence,2510,11789,https://t.co/rnkvT2kvib,
457,818145370475810820,,,2017-01-08 17:20:31 +0000,Iphone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11,10,Autumn,2849,13138,https://t.co/JlPug12E5Z,
458,817908911860748288,,,2017-01-08 01:40:55 +0000,Iphone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",12,10,None,866,5176,"
https://t.co/bbuKxk0fM8",
459,817827839487737858,,,2017-01-07 20:18:46 +0000,Iphone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13,10,Buddy,29793,55443,https://t.co/q2BgNIi3OA,
460,817777686764523521,,,2017-01-07 16:59:28 +0000,Iphone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13,10,Dido,2934,11446,https://t.co/m7isZrOBX7,pupper
461,817536400337801217,,,2017-01-07 01:00:41 +0000,Iphone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12,10,Eugene,3329,12623,https://t.co/jQUdvtdYMu,
463,817423860136083457,,,2017-01-06 17:33:29 +0000,Iphone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13,10,Ken,16421,36597,https://t.co/btzf1zTDeQ,
464,817415592588222464,,,2017-01-06 17:00:38 +0000,Iphone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11,10,Strudel,1059,6004,https://t.co/O0ECL1StB2,
466,817171292965273600,,,2017-01-06 00:49:53 +0000,Iphone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13,10,Tebow,2207,9331,https://t.co/56uBP28eqw,
